mayorid,regionid.ch,city_id,city_id_year,year.x,cancel.year,prior.treat.cities.region,treatment.group,ur.totals,vote.totals,ur.voteshare,turnout,intercept.ns,nonstandard.coef,intercept.turnout,PositionCity,city_id.y,year.y,regionid,naive_counter,dumamargin,cancel,margin,margin.most.recent,naive_counter2,naive_counter3,dem,growth_1,pressfreedom,regelect_margin,regmarginXmargin,regmarginXmarginextended,URshare,UR_majority,gov_good,twoyrdum1,twoyrdum2,twoyrdum3,twoyrdum4,twoyrdum5,twoyrdum6,twoyrdum7,poppopprop,criminalpast,civsoc91,kprf99,education,pctRussian2002_new,lnAvgSalary,marginXdem,govgoodXmargin,opp_mayor1,introduce,mayorbefore,cancel_withouttwo,resource_grp,unempchg_1,unemployrate,diff_unemp,AvgSalary_demeaned_chg,marginXoppmayor,marginXmayorbefore,marginXduma,treat.group.07,treat.group.08,treat.group.11,treat.group.12,posttreat.07,posttreat.08,posttreat.11,posttreat.12,presidential,urgov,comp.scale2,comp.scale03_18,xconst.lag,pensioners.per.1000,ethnic.categorical,putin.app.3mo,govemploy.by.pop,mayor.cancel.year,elections.kept,elections.canceled,treat.appoint.newmayor,treat.appoint.oldmayor,mayor.start.year,mayor.tenure
276,74,94,94_2007,2007,2005,0,1,46773,77195,0.605907118,0.885630025,0.3535,0.7296,-0.1607,Novomoskovsk,94,2007,16,2,0.481320083,NA,NA,0.6939,4,8,27,109.0999985,somewhat not free,NA,NA,NA,0.200000003,0,0.37,0,0,0,0,1,0,0,0.078864224,1,2,29,18.20000076,0.952144623,9.278279305,NA,NA,NA,0,0,NA,0.3,-2.299999952,0.510565698,-0.002777338,-948.5732422,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,1.108081977,0.196924279,4,354.3,Non-ethnic,0.82,11.11649874,0,0,1,1,0,2007,0
276,74,94,94_2008,2008,2005,0,1,60592,84501,0.717056603,0.817066462,0.4899,0.3895,-0.0744,Novomoskovsk,94,2008,16,3,0.481320083,NA,NA,0.6939,9,27,27,112.0999985,somewhat not free,NA,NA,NA,0.680000007,1,0.35,0,0,0,0,1,0,0,0.085073605,1,2,29,24.79999924,0.952144623,9.513698578,NA,NA,NA,0,0,NA,0.5,-0.100000143,0.765176415,0.254610717,-920.3857422,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,1.108081977,0.196924279,4,354.3,Non-ethnic,0.86,11.11649874,0,0,1,1,0,2007,1
277,74,94,94_2011,2011,2005,0,1,47868,88982,0.537951496,0.847361462,0.3782,0.3215,-0.2188,Novomoskovsk,94,2011,16,2,0.375133872,NA,NA,0.6939,4,8,27,NA,somewhat not free,NA,NA,NA,0.680000007,1,0.33125,0,0,0,0,0,0,1,0.08418344,0,2,29,26,0.952144623,9.969837189,NA,NA,NA,0,0,NA,0.3,-0.299999714,1.138669014,-0.043197751,-201.03125,NA,NA,NA,1,0,0,0,1,1,1,0,0,1,-0.365526847,0.019952035,4,356.9,Non-ethnic,0.67,10.25631068,0,0,1,1,0,2011,0
277,74,94,94_2012,2012,2005,0,1,57221,81874,0.698890979,0.929151052,0.4258,0.538,-0.1503,Novomoskovsk,94,2012,16,3,0.375133872,NA,NA,0.6939,9,27,27,NA,somewhat not free,NA,NA,NA,0.680000007,1,NA,0,0,0,0,0,0,1,0.08418344,0,2,29,26,0.952144623,10.07958126,NA,NA,NA,0,1,NA,NA,NA,0.844628274,-0.29404074,-1235.785156,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,-0.365526847,0.019952035,4,356.9,Non-ethnic,0.64,10.25631068,0,0,1,1,0,2011,1
458,74,148,148_2003,2003,2005,0,1,68563,226199,0.303109209,0.198147735,0.1503,0.1849,0.0536,Tula,148,2003,16,6,0.141316354,0,0.610000014,0.610000014,36,216,26,102.0999985,somewhat not free,NA,NA,NA,NA,NA,0.21,0,0,1,0,0,0,0,0.319073766,0,2,29,18.10000038,0.952144623,8.516793251,15.86000061,0.128100008,NA,NA,0,0,0.328571439,0.899999619,1.129205108,0.263595045,-97.34179688,NA,0,0.086202979,1,0,0,0,0,0,0,0,0,0,0.378454004,0.077245207,5,348.4,Non-ethnic,0.76,8.875379939,0,0,1,0,0,2003,0
458,74,148,148_2004,2004,2005,0,1,158835,237924,0.667587129,0.739904524,0.349,0.6541,-0.0401,Tula,148,2004,16,7,0.141316354,0,0.610000014,0.610000014,49,343,26,104.5,somewhat not free,0.115350887,0.070364043,0.042922067,NA,NA,0.14,0,0,1,0,0,0,0,0.315424383,0,2,29,18.5,0.952144623,8.698347092,15.86000061,0.0854,NA,NA,0,0,0.328571439,-0.899999619,0.87258184,-0.256623268,-137.9462891,NA,0,0.086202979,1,0,0,0,0,0,0,0,1,0,0.378454004,0.077245207,5,348.4,Non-ethnic,0.82,8.875379939,0,0,1,0,0,2003,1
462,74,148,148_2007,2007,2005,0,1,120514,209174,0.57614235,0.690024878,0.2964,0.6569,-0.061,Tula,148,2007,16,2,0.44536218,NA,NA,0.61,4,8,27,109.0999985,somewhat not free,NA,NA,NA,NA,0,0.37,0,0,0,0,1,0,0,0.317800224,0,2,29,18.20000076,0.952144623,9.356948853,NA,NA,NA,0,0,0,0.3,-2.299999952,0.394618034,-0.130794942,-915.5732422,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,1.108081977,0.196924279,4,354.3,Non-ethnic,0.82,11.11649874,0,0,1,1,0,2007,0
462,74,148,148_2008,2008,2005,0,1,188893,280680,0.672983469,0.815070354,0.439,0.4635,-0.0994,Tula,148,2008,16,3,0.44536218,NA,NA,0.61,9,27,27,112.0999985,somewhat not free,NA,NA,NA,NA,0,0.35,0,0,0,0,1,0,0,0.318028241,0,2,29,24.79999924,0.952144623,9.583488464,NA,NA,NA,0,0,0,0.5,-0.100000143,0.506185114,0.11156708,-817.3857422,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,1.108081977,0.196924279,4,354.3,Non-ethnic,0.86,11.11649874,0,0,1,1,0,2007,1
461,74,148,148_2011,2011,2005,0,1,183970,317423,0.579573629,0.841445461,0.4323,0.2215,-0.2027,Tula,148,2011,16,1,NA,NA,NA,0.61,1,1,27,NA,somewhat not free,NA,NA,NA,0.45714286,0,0.33125,0,0,0,0,0,0,1,0.322939157,0,2,29,26,0.952144623,9.974970818,NA,NA,NA,0,0,NA,0.3,-0.299999714,0.855802,-0.099346042,-476.03125,NA,NA,NA,1,0,0,0,1,1,1,0,0,1,-0.365526847,0.019952035,4,356.9,Non-ethnic,0.67,10.25631068,0,0,1,1,0,2011,0
460,74,148,148_2012,2012,2005,0,1,176686,278910,0.633487505,0.875315231,0.3932,0.4996,-0.164,Tula,148,2012,16,1,0.43809846,NA,NA,0.61,1,1,27,NA,somewhat not free,NA,NA,NA,0.45714286,0,NA,0,0,0,0,0,0,1,0.322939157,0,2,29,26,0.952144623,10.13515472,NA,NA,NA,0,0,NA,NA,NA,0.5064044,-0.3493976,17.21484375,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,-0.365526847,0.019952035,4,356.9,Non-ethnic,0.64,10.25631068,0,0,1,1,0,2012,0
463,75,149,149_2003,2003,2005,0,1,106405,229387,0.46386674,0.490005907,0.2169,0.2811,-0.0125,Tjumen',149,2003,60,10,0.346912414,0,NA,NA,100,1000,31,104.9000015,somewhat not free,NA,NA,NA,0.159999996,0,0.79,0,0,1,0,0,0,0,0.155580595,0,3,19.10000038,20.70000076,0.715661168,8.997023582,NA,NA,NA,NA,1,0,54.05714417,-1.800000191,0.497490734,0.036054254,-11.34179688,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0.533918541,0.103982021,5,188.1,Non-ethnic,0.76,11.27537994,0,0,1,0,0,2003,0
463,75,149,149_2004,2004,2005,0,1,251254,353393,0.710976165,0.773461812,0.5072,0.3084,-0.0411,Tjumen',149,2004,60,11,0.346912414,0,0.419999987,0.419999987,121,1331,31,108.1999969,somewhat not free,NA,NA,NA,0.159999996,0,0.83,0,0,1,0,0,0,0,0.163181439,0,3,19.10000038,20.5,0.715661168,9.140775681,13.0199995,0.3486,0,NA,1,0,54.05714417,-0.399999619,0.601383388,0.103892654,116.0537109,0,0.419999987,0.145703211,1,0,0,0,0,0,0,0,1,1,0.533918541,0.103982021,5,188.1,Non-ethnic,0.82,11.27537994,0,0,1,0,0,2003,1
467,75,149,149_2007,2007,2005,0,1,265707,408164,0.650980978,1.046186318,0.5059,0.3169,-0.2931,Tjumen',149,2007,60,2,NA,NA,NA,0.42,4,8,30,106,somewhat not free,0.345054418,NA,NA,NA,NA,0.49,0,0,0,0,1,0,0,0.166708246,0,3,19.10000038,26,0.715661168,9.931589127,NA,NA,NA,0,0,NA,55.6,0.100000381,0.258798212,-0.103440136,982.4267578,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,-1.319662057,-0.09463431,4,205.7,Non-ethnic,0.82,14.88291804,0,0,1,1,0,2007,0
464,75,149,149_2008,2008,2005,0,1,300473,425688,0.705852643,1.345901363,0.571,0.1608,-0.5026,Tjumen',149,2008,60,1,0.499441534,NA,NA,0.42,1,1,30,103.0999985,somewhat free,NA,NA,NA,0.914285719,1,0.475,0,0,0,0,1,0,0,0.168436185,0,3,19.10000038,26.70000076,0.715661168,10.13273239,NA,NA,NA,0,0,NA,52.4,-1,0.572022498,0.313224286,821.6142578,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,-1.319662057,-0.09463431,4,205.7,Non-ethnic,0.86,14.88291804,0,0,1,1,0,2008,0
464,75,149,149_2011,2011,2005,0,1,207514,410623,0.505363801,0.937356147,0.3687,0.1553,-0.3177,Tjumen',149,2011,60,4,NA,NA,NA,0.42,16,64,30,NA,somewhat not free,NA,NA,NA,0.914285719,1,0.4075,0,0,0,0,0,0,1,0.178541258,0,3,19.10000038,27.89999962,0.715661168,10.40292835,NA,NA,NA,0,0,NA,52.2,0.099999905,0.506868184,-0.125314236,921.96875,NA,NA,NA,1,0,0,0,1,1,1,0,0,1,-1.319662057,-0.09463431,4,233.2,Non-ethnic,0.67,14.26763006,0,0,1,1,0,2008,3
466,75,149,149_2012,2012,2005,0,1,290257,438570,0.661825934,0.777820101,0.5015,0.2477,-0.0837,Tjumen',149,2012,60,1,0.361301214,NA,NA,0.42,1,1,30,NA,somewhat not free,0.235590726,NA,NA,0.914285719,1,NA,0,0,0,0,0,0,1,0.178541258,0,3,19.10000038,27.89999962,0.715661168,10.54275894,NA,NA,NA,0,0,NA,NA,NA,0.461028099,-0.045840085,1231.214844,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,-0.323120838,0.025044761,4,233.2,Non-ethnic,0.64,14.26763006,0,0,1,1,0,2012,0
618,75,210,210_2003,2003,2005,0,1,24545,52644,0.466244966,0.635892163,0.2815,0.3527,-0.091,Tobol'sk,210,2003,60,7,0.283824086,0,0.289999992,0.289999992,49,343,31,104.9000015,somewhat not free,NA,NA,NA,NA,NA,0.79,0,0,1,0,0,0,0,0.027957555,0,3,19.10000038,20.70000076,0.715661168,8.799209595,8.989999771,0.229099989,NA,NA,1,0,54.05714417,-1.800000191,1.558062196,0.0438205,-195.3417969,NA,0.289999992,0.082308985,1,0,0,0,0,0,0,0,0,1,0.533918541,0.103982021,5,188.1,Non-ethnic,0.76,11.27537994,0,0,1,0,0,2003,0
618,75,210,210_2004,2004,2005,0,1,52818,73252,0.721045159,0.86223181,0.5701,0.22,-0.1055,Tobol'sk,210,2004,60,8,0.283824086,0,0.289999992,0.289999992,64,512,31,108.1999969,somewhat not free,NA,NA,NA,NA,NA,0.83,0,0,1,0,0,0,0,0.030647675,0,3,19.10000038,20.5,0.715661168,8.952734947,8.989999771,0.240699992,NA,NA,1,0,54.05714417,-0.399999619,1.919645071,0.361582875,-32.94628906,NA,0.289999992,0.082308985,1,0,0,0,0,0,0,0,1,1,0.533918541,0.103982021,5,188.1,Non-ethnic,0.82,11.27537994,0,0,1,0,0,2003,1
615,75,210,210_2007,2007,2005,0,1,47051,70993,0.662755483,1.305047043,0.4855,0.9252,-0.4522,Tobol'sk,210,2007,60,2,NA,NA,NA,0.29,4,8,30,106,somewhat not free,0.368452638,NA,NA,NA,0,0.49,0,0,0,0,1,0,0,0.029698629,0,3,19.10000038,26,0.715661168,9.631810188,NA,NA,NA,0,0,NA,55.6,0.100000381,1.191481948,-0.227953196,58.42675781,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,-1.319662057,-0.09463431,4,205.7,Non-ethnic,0.82,14.88291804,0,0,1,1,0,2007,0
617,75,210,210_2008,2008,2005,0,1,54663,77085,0.709126289,1.585752305,0.568,0.9053,-0.692,Tobol'sk,210,2008,60,1,0.502590239,NA,NA,0.29,1,1,30,103.0999985,somewhat free,NA,NA,NA,NA,0,0.475,0,0,0,0,1,0,0,0.029309748,0,3,19.10000038,26.70000076,0.715661168,9.859326363,NA,NA,NA,0,0,NA,52.4,-1,0.985018909,-0.206463039,132.6142578,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,-1.319662057,-0.09463431,4,205.7,Non-ethnic,0.86,14.88291804,0,0,1,1,0,2008,0
617,75,210,210_2011,2011,2005,0,1,36345,65478,0.555071933,1.470773317,0.3681,1.3977,-0.5907,Tobol'sk,210,2011,60,4,0.277462542,NA,NA,0.29,16,64,30,NA,somewhat not free,0.259430438,NA,NA,0.839999974,1,0.4075,0,0,0,0,0,0,1,0.028784195,0,3,19.10000038,27.89999962,0.715661168,10.167696,NA,NA,NA,0,0,NA,52.2,0.099999905,0.831422508,-0.272820532,994.96875,NA,NA,NA,1,0,0,0,1,1,1,0,0,1,-1.319662057,-0.09463431,4,233.2,Non-ethnic,0.67,14.26763006,0,0,1,1,0,2008,3
617,75,210,210_2012,2012,2005,0,1,53863,77213,0.697589784,1.370067749,0.5173,0.7284,-0.502,Tobol'sk,210,2012,60,5,0.277462542,NA,NA,0.29,25,125,30,NA,somewhat not free,0.259430438,NA,NA,0.839999974,1,NA,0,0,0,0,0,0,1,0.028784195,0,3,19.10000038,27.89999962,0.715661168,10.37145805,NA,NA,NA,0,0,NA,NA,NA,0.749955475,-0.081467032,2172.214844,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,-0.323120838,0.025044761,4,233.2,Non-ethnic,0.64,14.26763006,0,0,1,1,0,2008,4
94,76,31,31_2003,2003,2005,0,1,15873,49660,0.319633508,0.686324329,0.1615,1.028,-0.1799,Votkinsk,31,2003,47,1,0.116921917,0,0.32100001,0.32100001,1,1,27,99.09999847,somewhat not free,NA,NA,NA,NA,NA,0.47,0,0,1,0,0,0,0,0.06316255,0,3,18.70000076,17.89999962,0.601221681,8.228977203,8.666999817,0.15087001,NA,0,0,0,25.45714378,-2.800000191,3.657913208,0.578237772,-700.3417969,NA,0,0.037531935,1,0,0,0,0,0,0,0,0,1,0.9040722,0.167641102,5,245.5,Majority_Russian_republic,0.76,8.858974359,0,0,1,0,0,2003,0
94,76,31,31_2004,2004,2005,0,1,41144,57152,0.719904815,0.97808233,0.4181,1.3472,-0.1492,Votkinsk,31,2004,47,2,0.116921917,0,0.32100001,0.32100001,4,8,27,107.3000031,somewhat not free,NA,NA,NA,NA,NA,0.34,0,0,1,0,0,0,0,0.063218392,0,3,18.70000076,18.60000038,0.601221681,8.435982704,8.666999817,0.109140001,NA,0,0,0,25.45714378,1.900000095,NA,NA,-270.9462891,NA,0,0.037531935,1,0,0,0,0,0,0,0,1,1,0.9040722,0.167641102,5,245.5,Majority_Russian_republic,0.82,8.858974359,0,0,1,0,0,2003,1
94,76,31,31_2007,2007,2005,0,1,35670,54711,0.651971267,0.89778218,0.3536,1.316,-0.1337,Votkinsk,31,2007,47,5,0.531763494,NA,NA,0.321,25,125,27,104.1999969,somewhat not free,0.441844583,NA,NA,NA,0,0.43,0,0,0,0,1,0,0,0.063353211,0,3,18.70000076,18.70000076,0.601221681,9.191361427,NA,NA,NA,0,0,NA,26.8,-1.400000095,1.089321136,-0.433545589,-747.5732422,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0.108241832,0.030774079,4,255.7,Majority_Russian_republic,0.82,10.91911285,0,0,1,1,0,2003,4
94,76,31,31_2008,2008,2005,0,1,43131,60323,0.715000912,1.001916985,0.4266,1.4466,-0.1796,Votkinsk,31,2008,47,6,0.531763494,NA,NA,0.321,36,216,27,104,somewhat not free,0.441844583,NA,NA,NA,0,0.34,0,0,0,0,1,0,0,0.063331529,0,3,18.70000076,19.70000076,0.601221681,9.43596077,NA,NA,NA,0,0,NA,26.2,-0.300000191,1.03652513,-0.052796006,-1042.385742,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,-0.662368912,-0.01569705,4,255.7,Majority_Russian_republic,0.86,10.91911285,0,0,1,1,0,2003,5
95,76,31,31_2011,2011,2005,0,1,21596,48699,0.443458798,0.736839114,0.2155,0.9816,-0.1481,Votkinsk,31,2011,47,1,0.225806445,NA,NA,0.321,1,1,27,NA,somewhat not free,NA,NA,NA,0.479999989,0,0.14625,0,0,0,0,0,0,1,0.064572647,0,3,18.70000076,20,0.601221681,9.816076279,NA,NA,NA,0,0,NA,26,1.600000381,1.015549541,-0.348777533,55.96875,NA,NA,NA,1,0,0,0,1,1,1,0,0,0,-0.641165907,-0.013150687,4,274.2,Majority_Russian_republic,0.67,11.23583663,0,0,1,1,0,2011,0
95,76,31,31_2012,2012,2005,0,1,44750,63241,0.707610569,0.764896769,0.4646,0.4205,-0.035,Votkinsk,31,2012,47,2,0.225806445,NA,NA,0.321,4,8,27,NA,somewhat not free,0.447817147,NA,NA,0.479999989,0,NA,0,0,0,0,0,0,1,0.064572647,0,3,18.70000076,20,0.601221681,9.967541695,NA,NA,NA,0,0,NA,NA,NA,0.765886605,-0.249662936,-717.7851563,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,-0.641165907,-0.013150687,4,274.2,Majority_Russian_republic,0.64,11.23583663,0,0,1,1,0,2011,1
134,76,44,44_2003,2003,2005,0,1,83561,271258,0.308049901,0.365390192,0.1653,0.1992,-0.0289,Izhevsk ,44,2003,47,3,0.172856495,0,0.386100024,0.386100024,9,27,27,99.09999847,somewhat not free,NA,NA,NA,NA,NA,0.47,0,0,1,0,0,0,0,0.401478559,0,3,18.70000076,17.89999962,0.601221681,8.749573708,10.42470074,0.181467012,NA,NA,0,0,25.45714378,-2.800000191,1.001561284,-0.062157512,-493.3417969,NA,0,0.066739894,1,0,0,0,0,0,0,0,0,1,0.9040722,0.167641102,5,245.5,Majority_Russian_republic,0.76,8.858974359,0,0,1,0,0,2003,0
134,76,44,44_2004,2004,2005,0,1,222781,310692,0.717047751,0.766926781,0.4373,0.4895,-0.0289,Izhevsk ,44,2004,47,4,0.172856495,0,0.386100024,0.386100024,16,64,27,107.3000031,somewhat not free,NA,NA,NA,NA,NA,0.34,0,0,1,0,0,0,0,0.400511652,0,3,18.70000076,18.60000038,0.601221681,9.129239082,10.42470074,0.131274015,NA,NA,0,0,25.45714378,1.900000095,1.135890722,0.134329438,1780.053711,NA,0,0.066739894,1,0,0,0,0,0,0,0,1,1,0.9040722,0.167641102,5,245.5,Majority_Russian_republic,0.82,8.858974359,0,0,1,0,0,2003,1
135,76,44,44_2007,2007,2005,0,1,152736,289114,0.528289879,0.612790241,0.3034,0.4895,-0.0448,Izhevsk ,44,2007,47,2,0.408804506,NA,NA,0.3861,4,8,27,104.1999969,somewhat not free,0.274254531,NA,NA,0.047619049,0,0.43,0,0,0,0,1,0,0,0.399463415,0,3,18.70000076,18.70000076,0.601221681,9.932415009,NA,NA,NA,0,0,NA,26.8,-1.400000095,1.254158616,-0.42490387,2586.426758,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0.108241832,0.030774079,4,255.7,Majority_Russian_republic,0.82,10.91911285,0,0,1,1,0,2007,0
135,76,44,44_2008,2008,2005,0,1,193623,293485,0.659737295,0.759109344,0.3728,0.6187,-0.0562,Izhevsk ,44,2008,47,3,0.408804506,NA,NA,0.3861,9,27,27,104,somewhat not free,0.274254531,NA,NA,0.047619049,0,0.34,0,0,0,0,1,0,0,0.399214834,0,3,18.70000076,19.70000076,0.601221681,10.19283104,NA,NA,NA,0,0,NA,26.2,-0.300000191,1.52042079,0.266262174,2362.614258,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,-0.662368912,-0.01569705,4,255.7,Majority_Russian_republic,0.86,10.91911285,0,0,1,1,0,2007,1
133,76,44,44_2011,2011,2005,0,1,97814,269464,0.362994686,0.587361701,0.1893,0.691,-0.1166,Izhevsk ,44,2011,47,1,0.155358016,NA,NA,0.3861,1,1,27,NA,somewhat not free,NA,NA,NA,0.714285731,1,0.14625,0,0,0,0,0,0,1,0.412109882,0,3,18.70000076,20,0.601221681,9.880372047,NA,NA,NA,0,0,NA,26,1.600000381,1.124332309,-0.449101448,-329.03125,NA,NA,NA,1,0,0,0,1,1,1,0,0,0,-0.641165907,-0.013150687,4,274.2,Majority_Russian_republic,0.67,11.23583663,0,0,1,1,0,2011,0
133,76,44,44_2012,2012,2005,0,1,186168,314797,0.591390642,0.693840778,0.3642,0.4811,-0.0615,Izhevsk ,44,2012,47,2,0.155358016,NA,NA,0.3861,4,8,27,NA,somewhat not free,0.057058409,NA,NA,0.714285731,1,NA,0,0,0,0,0,0,1,0.412109882,0,3,18.70000076,20,0.601221681,10.03390121,NA,NA,NA,0,0,NA,NA,NA,0.943668008,-0.180664301,-471.7851563,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,-0.641165907,-0.013150687,4,274.2,Majority_Russian_republic,0.64,11.23583663,0,0,1,1,0,2011,1
392,76,129,129_2003,2003,2005,0,1,22449,54253,0.41378357,0.759475124,0.2004,1.2886,-0.1787,Sarapul,129,2003,47,2,0.255092263,0,0.5898,0.5898,4,8,27,99.09999847,somewhat not free,NA,NA,NA,NA,NA,0.47,0,0,1,0,0,0,0,0.065272234,0,3,18.70000076,17.89999962,0.601221681,8.271037102,15.92459965,0.277206004,NA,NA,0,0,25.45714378,-2.800000191,3.38654232,0.116723061,-537.3417969,NA,0,0.150453418,1,0,0,0,0,0,0,0,0,1,0.9040722,0.167641102,5,245.5,Majority_Russian_republic,0.76,8.858974359,0,0,1,0,0,2003,0
392,76,129,129_2004,2004,2005,0,1,44707,62085,0.72009342,0.98892053,0.4187,1.595,-0.1631,Sarapul,129,2004,47,3,0.255092263,0,0.5898,0.5898,9,27,27,107.3000031,somewhat not free,NA,NA,NA,NA,NA,0.34,0,0,1,0,0,0,0,0.064888798,0,3,18.70000076,18.60000038,0.601221681,8.470311165,15.92459965,0.200532004,NA,NA,0,0,25.45714378,1.900000095,3.382508755,-0.004033566,-270.9462891,NA,0,0.150453418,1,0,0,0,0,0,0,0,1,1,0.9040722,0.167641102,5,245.5,Majority_Russian_republic,0.82,8.858974359,0,0,1,0,0,2003,1
393,76,129,129_2007,2007,2005,0,1,35319,57897,0.610031608,0.891640874,0.3355,1.0245,-0.1532,Sarapul,129,2007,47,2,0.470772326,NA,NA,0.5898,4,8,27,104.1999969,somewhat not free,0.407754898,NA,NA,NA,0,0.43,0,0,0,0,1,0,0,0.064733401,0,3,18.70000076,18.70000076,0.601221681,9.133459091,NA,NA,NA,0,0,NA,26.8,-1.400000095,1.216640472,-1.028927326,-965.5732422,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0.108241832,0.030774079,4,255.7,Majority_Russian_republic,0.82,10.91911285,0,0,1,1,0,2007,0
393,76,129,129_2008,2008,2005,0,1,41620,59564,0.698744208,0.912120612,0.3931,1.2883,-0.1274,Sarapul,129,2008,47,3,0.470772326,NA,NA,0.5898,9,27,27,104,somewhat not free,0.407754898,NA,NA,NA,0,0.34,0,0,0,0,1,0,0,0.064568944,0,3,18.70000076,19.70000076,0.601221681,9.316411018,NA,NA,NA,0,0,NA,26.2,-0.300000191,1.553311825,0.336671352,-1902.385742,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,-0.662368912,-0.01569705,4,255.7,Majority_Russian_republic,0.86,10.91911285,0,0,1,1,0,2007,1
393,76,129,129_2011,2011,2005,0,1,23398,52576,0.445031954,0.698385198,0.2238,0.8902,-0.1254,Sarapul,129,2011,47,6,0.214616925,NA,NA,0.5898,36,216,27,NA,somewhat not free,0.407754898,NA,NA,0.730171502,1,0.14625,0,0,0,0,0,0,1,0.065856531,0,3,18.70000076,20,0.601221681,9.65007782,NA,NA,NA,0,0,NA,26,1.600000381,2.541674137,-0.305137873,-863.03125,NA,NA,NA,1,0,0,0,1,1,1,0,0,0,-0.641165907,-0.013150687,4,274.2,Majority_Russian_republic,0.67,11.23583663,0,0,1,1,0,2007,4
393,76,129,129_2012,2012,2005,0,1,39625,58577,0.676460044,0.938245327,0.3987,0.7179,-0.1484,Sarapul,129,2012,47,7,0.214616925,NA,NA,0.5898,49,343,27,NA,somewhat not free,0.351153046,NA,NA,0.730171502,1,NA,0,0,0,0,0,0,1,0.065856531,0,3,18.70000076,20,0.601221681,9.792387962,NA,NA,NA,0,0,NA,NA,NA,1.601834416,-0.939839721,-1340.785156,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,-0.641165907,-0.013150687,4,274.2,Majority_Russian_republic,0.64,11.23583663,0,0,1,1,0,2007,5
NA,76,197,197_2003,2003,2010,0,1,25449,55330,0.459949395,0.720056979,0.3035,0.2267,-0.1475,Glazov,197,2003,47,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,3,18.7,NA,0.6,9,NA,NA,NA,NA,0,NA,NA,NA,2.144944191,0.205008745,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0.9040722,0.167641102,5,245.5,Majority_Russian_republic,0.76,8.858974359,0,0,1,0,0,2003,0
591,76,197,197_2004,2004,2010,0,1,51908,65835,0.788455988,1.018029143,0.5623,0.7225,-0.1577,Glazov,197,2004,47,1,NA,0,0.394199997,0.394199997,1,1,27,107.3000031,somewhat not free,NA,NA,NA,NA,NA,0.34,0,0,1,0,0,0,0,0.064760305,0,3,18.70000076,18.60000038,0.601221681,9.062884331,10.64340019,0.134028003,1,NA,0,0,25.45714378,1.900000095,1.913725734,-0.231218457,NA,0.394199997,0,NA,0,0,1,0,0,0,0,0,1,1,0.9040722,0.167641102,5,245.5,Majority_Russian_republic,0.82,8.858974359,0,0,1,0,0,2004,0
591,76,197,197_2007,2007,2010,3,1,26515,57310,0.462659222,0.871274129,0.3003,0.8556,-0.2288,Glazov,197,2007,47,4,0.165440708,0,0.394199997,0.394199997,16,64,27,104.1999969,somewhat not free,0.068680644,0.02707391,0.010672535,NA,0,0.43,0,0,0,0,1,0,0,0.063961565,0,3,18.70000076,18.70000076,0.601221681,9.601774216,10.64340019,0.169505998,1,NA,0,0,26.8,-1.400000095,1.01008594,-0.079023004,46.42675781,0.394199997,0,0.065216728,0,0,1,0,1,0,0,0,0,0,0.108241832,0.030774079,4,255.7,Majority_Russian_republic,0.82,10.91911285,0,0,1,0,0,2004,3
591,76,197,197_2008,2008,2010,3,1,34993,59147,0.59162764,1.097326529,0.3758,0.8874,-0.3137,Glazov,197,2008,47,5,0.165440708,0,0.394199997,0.394199997,25,125,27,104,somewhat not free,0.068680644,0.02707391,0.010672535,NA,0,0.34,0,0,0,0,1,0,0,0.063419074,0,3,18.70000076,19.70000076,0.601221681,9.791996956,10.64340019,0.134028003,1,NA,0,0,26.2,-0.300000191,0.885132253,-0.124953687,-662.3857422,0.394199997,0,0.065216728,0,0,1,0,1,1,0,0,1,0,-0.662368912,-0.01569705,4,255.7,Majority_Russian_republic,0.86,10.91911285,0,0,1,0,0,2004,4
