"","Year","Month","Day","Country","dengue_cases"
"5407",2013,12,22,"India",55
"5408",2013,12,22,"Indonesia",87
"5409",2013,12,22,"Mexico",151
"5410",2013,12,22,"Philippines",108
"5411",2013,12,22,"Singapore",126
"5412",2013,12,22,"Thailand",1
"5413",2013,12,22,"Venezuela",471
"5414",2013,12,29,"Argentina",39
"5415",2013,12,29,"Bolivia",5
"5416",2013,12,29,"Brazil",68
"5417",2013,12,29,"India",53
"5418",2013,12,29,"Indonesia",9
"5419",2013,12,29,"Mexico",15
"5420",2013,12,29,"Philippines",107
"5421",2013,12,29,"Singapore",131
"5422",2013,12,29,"Thailand",1
"5423",2013,12,29,"Venezuela",456
"5424",2014,1,5,"Argentina",43
"5425",2014,1,5,"Bolivia",8
"5426",2014,1,5,"Brazil",76
"5427",2014,1,5,"India",49
"5428",2014,1,5,"Indonesia",101
"5429",2014,1,5,"Mexico",147
"5430",2014,1,5,"Philippines",87
"5431",2014,1,5,"Singapore",137
"5432",2014,1,5,"Thailand",138
"5433",2014,1,5,"Venezuela",438
"5434",2014,1,12,"Argentina",72
"5435",2014,1,12,"Bolivia",1
"5436",2014,1,12,"Brazil",71
"5437",2014,1,12,"India",4
"5438",2014,1,12,"Indonesia",99
"5439",2014,1,12,"Mexico",136
"5440",2014,1,12,"Philippines",83
"5441",2014,1,12,"Singapore",139
"5442",2014,1,12,"Thailand",134
"5443",2014,1,12,"Venezuela",516
"5444",2014,1,19,"Argentina",82
"5445",2014,1,19,"Bolivia",25
"5446",2014,1,19,"Brazil",72
"5447",2014,1,19,"India",39
"5448",2014,1,19,"Indonesia",104
"5449",2014,1,19,"Mexico",147
"5450",2014,1,19,"Philippines",85
"5451",2014,1,19,"Singapore",126
"5452",2014,1,19,"Thailand",121
"5453",2014,1,19,"Venezuela",526
"5454",2014,1,26,"Argentina",96
"5455",2014,1,26,"Bolivia",26
"5456",2014,1,26,"Brazil",8
"5457",2014,1,26,"India",4
"5458",2014,1,26,"Indonesia",103
"5459",2014,1,26,"Mexico",144
"5460",2014,1,26,"Philippines",83
"5461",2014,1,26,"Singapore",115
"5462",2014,1,26,"Thailand",138
"5463",2014,1,26,"Venezuela",493
"5464",2014,2,2,"Argentina",176
"5465",2014,2,2,"Bolivia",39
"5466",2014,2,2,"Brazil",92
"5467",2014,2,2,"India",36
"5468",2014,2,2,"Indonesia",101
"5469",2014,2,2,"Mexico",133
"5470",2014,2,2,"Philippines",75
"5471",2014,2,2,"Singapore",121
"5472",2014,2,2,"Thailand",161
"5473",2014,2,2,"Venezuela",522
"5474",2014,2,9,"Argentina",149
"5475",2014,2,9,"Bolivia",34
"5476",2014,2,9,"Brazil",101
"5477",2014,2,9,"India",31
"5478",2014,2,9,"Indonesia",1
"5479",2014,2,9,"Mexico",128
"5480",2014,2,9,"Philippines",67
"5481",2014,2,9,"Singapore",126
"5482",2014,2,9,"Thailand",159
"5483",2014,2,9,"Venezuela",443
"5484",2014,2,16,"Argentina",13
"5485",2014,2,16,"Bolivia",39
"5486",2014,2,16,"Brazil",115
"5487",2014,2,16,"India",3
"5488",2014,2,16,"Indonesia",99
"5489",2014,2,16,"Mexico",124
"5490",2014,2,16,"Philippines",73
"5491",2014,2,16,"Singapore",127
"5492",2014,2,16,"Thailand",156
"5493",2014,2,16,"Venezuela",379
"5494",2014,2,23,"Argentina",99
"5495",2014,2,23,"Bolivia",43
"5496",2014,2,23,"Brazil",128
"5497",2014,2,23,"India",26
"5498",2014,2,23,"Indonesia",102
"5499",2014,2,23,"Mexico",114
"5500",2014,2,23,"Philippines",62
"5501",2014,2,23,"Singapore",119
"5502",2014,2,23,"Thailand",162
"5503",2014,2,23,"Venezuela",306
"5504",2014,3,2,"Argentina",84
"5505",2014,3,2,"Bolivia",42
"5506",2014,3,2,"Brazil",127
"5507",2014,3,2,"India",21
"5508",2014,3,2,"Indonesia",95
"5509",2014,3,2,"Mexico",109
"5510",2014,3,2,"Philippines",65
"5511",2014,3,2,"Singapore",142
"5512",2014,3,2,"Thailand",155
"5513",2014,3,2,"Venezuela",269
"5514",2014,3,9,"Argentina",77
"5515",2014,3,9,"Bolivia",44
"5516",2014,3,9,"Brazil",151
"5517",2014,3,9,"India",21
"5518",2014,3,9,"Indonesia",1
"5519",2014,3,9,"Mexico",108
"5520",2014,3,9,"Philippines",65
"5521",2014,3,9,"Singapore",135
"5522",2014,3,9,"Thailand",135
"5523",2014,3,9,"Venezuela",302
"5524",2014,3,16,"Argentina",63
"5525",2014,3,16,"Bolivia",35
"5526",2014,3,16,"Brazil",185
"5527",2014,3,16,"India",21
"5528",2014,3,16,"Indonesia",96
"5529",2014,3,16,"Mexico",103
"5530",2014,3,16,"Philippines",66
"5531",2014,3,16,"Singapore",127
"5532",2014,3,16,"Thailand",116
"5533",2014,3,16,"Venezuela",286
"5534",2014,3,23,"Argentina",7
"5535",2014,3,23,"Bolivia",41
"5536",2014,3,23,"Brazil",222
"5537",2014,3,23,"India",19
"5538",2014,3,23,"Indonesia",95
"5539",2014,3,23,"Mexico",102
"5540",2014,3,23,"Philippines",76
"5541",2014,3,23,"Singapore",129
"5542",2014,3,23,"Thailand",94
"5543",2014,3,23,"Venezuela",271
"5544",2014,3,30,"Argentina",84
"5545",2014,3,30,"Bolivia",47
"5546",2014,3,30,"Brazil",263
"5547",2014,3,30,"India",27
"5548",2014,3,30,"Indonesia",97
"5549",2014,3,30,"Mexico",103
"5550",2014,3,30,"Philippines",59
"5551",2014,3,30,"Singapore",128
"5552",2014,3,30,"Thailand",74
"5553",2014,3,30,"Venezuela",276
"5554",2014,4,6,"Argentina",99
"5555",2014,4,6,"Bolivia",45
"5556",2014,4,6,"Brazil",345
"5557",2014,4,6,"India",3
"5558",2014,4,6,"Indonesia",95
"5559",2014,4,6,"Mexico",128
"5560",2014,4,6,"Philippines",55
"5561",2014,4,6,"Singapore",12
"5562",2014,4,6,"Thailand",76
"5563",2014,4,6,"Venezuela",276
"5564",2014,4,13,"Argentina",67
"5565",2014,4,13,"Bolivia",3
"5566",2014,4,13,"Brazil",425
"5567",2014,4,13,"India",21
"5568",2014,4,13,"Indonesia",97
"5569",2014,4,13,"Mexico",89
"5570",2014,4,13,"Philippines",52
"5571",2014,4,13,"Singapore",109
"5572",2014,4,13,"Thailand",75
"5573",2014,4,13,"Venezuela",238
"5574",2014,4,20,"Argentina",111
"5575",2014,4,20,"Bolivia",28
"5576",2014,4,20,"Brazil",458
"5577",2014,4,20,"India",26
"5578",2014,4,20,"Indonesia",98
"5579",2014,4,20,"Mexico",112
"5580",2014,4,20,"Philippines",46
"5581",2014,4,20,"Singapore",117
"5582",2014,4,20,"Thailand",88
"5583",2014,4,20,"Venezuela",249
"5584",2014,4,27,"Argentina",84
"5585",2014,4,27,"Bolivia",25
"5586",2014,4,27,"Brazil",439
"5587",2014,4,27,"India",22
"5588",2014,4,27,"Indonesia",92
"5589",2014,4,27,"Mexico",11
"5590",2014,4,27,"Philippines",46
"5591",2014,4,27,"Singapore",118
"5592",2014,4,27,"Thailand",84
"5593",2014,4,27,"Venezuela",265
"5594",2014,5,4,"Argentina",8
"5595",2014,5,4,"Bolivia",24
"5596",2014,5,4,"Brazil",417
"5597",2014,5,4,"India",24
"5598",2014,5,4,"Indonesia",97
"5599",2014,5,4,"Mexico",95
"5600",2014,5,4,"Philippines",47
"5601",2014,5,4,"Singapore",115
"5602",2014,5,4,"Thailand",84
"5603",2014,5,4,"Venezuela",249
"5604",2014,5,11,"Argentina",58
"5605",2014,5,11,"Bolivia",26
"5606",2014,5,11,"Brazil",34
"5607",2014,5,11,"India",24
"5608",2014,5,11,"Indonesia",96
"5609",2014,5,11,"Mexico",114
"5610",2014,5,11,"Philippines",56
"5611",2014,5,11,"Singapore",108
"5612",2014,5,11,"Thailand",102
"5613",2014,5,11,"Venezuela",251
"5614",2014,5,18,"Argentina",55
"5615",2014,5,18,"Bolivia",23
"5616",2014,5,18,"Brazil",285
"5617",2014,5,18,"India",25
"5618",2014,5,18,"Indonesia",96
"5619",2014,5,18,"Mexico",115
"5620",2014,5,18,"Philippines",66
"5621",2014,5,18,"Singapore",113
"5622",2014,5,18,"Thailand",127
"5623",2014,5,18,"Venezuela",315
"5624",2014,5,25,"Argentina",51
"5625",2014,5,25,"Bolivia",15
"5626",2014,5,25,"Brazil",208
"5627",2014,5,25,"India",26
"5628",2014,5,25,"Indonesia",89
"5629",2014,5,25,"Mexico",118
"5630",2014,5,25,"Philippines",6
"5631",2014,5,25,"Singapore",119
"5632",2014,5,25,"Thailand",131
"5633",2014,5,25,"Venezuela",371
"5634",2014,6,1,"Argentina",48
"5635",2014,6,1,"Bolivia",14
"5636",2014,6,1,"Brazil",172
"5637",2014,6,1,"India",24
"5638",2014,6,1,"Indonesia",93
"5639",2014,6,1,"Mexico",131
"5640",2014,6,1,"Philippines",53
"5641",2014,6,1,"Singapore",119
"5642",2014,6,1,"Thailand",174
"5643",2014,6,1,"Venezuela",339
"5644",2014,6,8,"Argentina",36
"5645",2014,6,8,"Bolivia",11
"5646",2014,6,8,"Brazil",146
"5647",2014,6,8,"India",27
"5648",2014,6,8,"Indonesia",94
"5649",2014,6,8,"Mexico",142
"5650",2014,6,8,"Philippines",63
"5651",2014,6,8,"Singapore",128
"5652",2014,6,8,"Thailand",205
"5653",2014,6,8,"Venezuela",297
"5654",2014,6,15,"Argentina",29
"5655",2014,6,15,"Bolivia",9
"5656",2014,6,15,"Brazil",127
"5657",2014,6,15,"India",34
"5658",2014,6,15,"Indonesia",9
"5659",2014,6,15,"Mexico",158
"5660",2014,6,15,"Philippines",64
"5661",2014,6,15,"Singapore",135
"5662",2014,6,15,"Thailand",273
"5663",2014,6,15,"Venezuela",316
"5664",2014,6,22,"Argentina",29
"5665",2014,6,22,"Bolivia",8
"5666",2014,6,22,"Brazil",112
"5667",2014,6,22,"India",42
"5668",2014,6,22,"Indonesia",84
"5669",2014,6,22,"Mexico",169
"5670",2014,6,22,"Philippines",58
"5671",2014,6,22,"Singapore",135
"5672",2014,6,22,"Thailand",271
"5673",2014,6,22,"Venezuela",32
"5674",2014,6,29,"Argentina",29
"5675",2014,6,29,"Bolivia",7
"5676",2014,6,29,"Brazil",92
"5677",2014,6,29,"India",5
"5678",2014,6,29,"Indonesia",87
"5679",2014,6,29,"Mexico",175
"5680",2014,6,29,"Philippines",74
"5681",2014,6,29,"Singapore",142
"5682",2014,6,29,"Thailand",271
"5683",2014,6,29,"Venezuela",33
"5684",2014,7,6,"Argentina",19
"5685",2014,7,6,"Bolivia",6
"5686",2014,7,6,"Brazil",81
"5687",2014,7,6,"India",58
"5688",2014,7,6,"Indonesia",82
"5689",2014,7,6,"Mexico",194
"5690",2014,7,6,"Philippines",91
"5691",2014,7,6,"Singapore",155
"5692",2014,7,6,"Thailand",261
"5693",2014,7,6,"Venezuela",343
"5694",2014,7,13,"Argentina",24
"5695",2014,7,13,"Bolivia",0
"5696",2014,7,13,"Brazil",73
"5697",2014,7,13,"India",69
"5698",2014,7,13,"Indonesia",84
"5699",2014,7,13,"Mexico",199
"5700",2014,7,13,"Philippines",106
"5701",2014,7,13,"Singapore",16
"5702",2014,7,13,"Thailand",306
"5703",2014,7,13,"Venezuela",346
"5704",2014,7,20,"Argentina",19
"5705",2014,7,20,"Bolivia",0
"5706",2014,7,20,"Brazil",63
"5707",2014,7,20,"India",83
"5708",2014,7,20,"Indonesia",8
"5709",2014,7,20,"Mexico",2
"5710",2014,7,20,"Philippines",101
"5711",2014,7,20,"Singapore",246
"5712",2014,7,20,"Thailand",296
"5713",2014,7,20,"Venezuela",381
"5714",2014,7,27,"Argentina",22
"5715",2014,7,27,"Bolivia",0
"5716",2014,7,27,"Brazil",57
"5717",2014,7,27,"India",83
"5718",2014,7,27,"Indonesia",79
"5719",2014,7,27,"Mexico",184
"5720",2014,7,27,"Philippines",105
"5721",2014,7,27,"Singapore",2
"5722",2014,7,27,"Thailand",252
"5723",2014,7,27,"Venezuela",392
"5724",2014,8,3,"Argentina",29
"5725",2014,8,3,"Bolivia",1
"5726",2014,8,3,"Brazil",66
"5727",2014,8,3,"India",95
"5728",2014,8,3,"Indonesia",91
"5729",2014,8,3,"Mexico",167
"5730",2014,8,3,"Philippines",118
"5731",2014,8,3,"Singapore",205
"5732",2014,8,3,"Thailand",232
"5733",2014,8,3,"Venezuela",421
"5734",2014,8,10,"Argentina",34
"5735",2014,8,10,"Bolivia",15
"5736",2014,8,10,"Brazil",59
"5737",2014,8,10,"India",94
"5738",2014,8,10,"Indonesia",91
"5739",2014,8,10,"Mexico",173
"5740",2014,8,10,"Philippines",112
"5741",2014,8,10,"Singapore",189
"5742",2014,8,10,"Thailand",232
"5743",2014,8,10,"Venezuela",478
"5744",2014,8,17,"Argentina",48
"5745",2014,8,17,"Bolivia",12
"5746",2014,8,17,"Brazil",55
"5747",2014,8,17,"India",119
"5748",2014,8,17,"Indonesia",89
"5749",2014,8,17,"Mexico",181
"5750",2014,8,17,"Philippines",102
"5751",2014,8,17,"Singapore",18
"5752",2014,8,17,"Thailand",24
"5753",2014,8,17,"Venezuela",528
"5754",2014,8,24,"Argentina",34
"5755",2014,8,24,"Bolivia",9
"5756",2014,8,24,"Brazil",57
"5757",2014,8,24,"India",114
"5758",2014,8,24,"Indonesia",88
"5759",2014,8,24,"Mexico",204
"5760",2014,8,24,"Philippines",104
"5761",2014,8,24,"Singapore",146
"5762",2014,8,24,"Thailand",209
"5763",2014,8,24,"Venezuela",539
"5764",2014,8,31,"Argentina",29
"5765",2014,8,31,"Bolivia",11
"5766",2014,8,31,"Brazil",55
"5767",2014,8,31,"India",12
"5768",2014,8,31,"Indonesia",88
"5769",2014,8,31,"Mexico",211
"5770",2014,8,31,"Philippines",99
"5771",2014,8,31,"Singapore",121
"5772",2014,8,31,"Thailand",221
"5773",2014,8,31,"Venezuela",547
"5774",2014,9,7,"Argentina",24
"5775",2014,9,7,"Bolivia",9
"5776",2014,9,7,"Brazil",53
"5777",2014,9,7,"India",158
"5778",2014,9,7,"Indonesia",9
"5779",2014,9,7,"Mexico",223
"5780",2014,9,7,"Philippines",1
"5781",2014,9,7,"Singapore",113
"5782",2014,9,7,"Thailand",214
"5783",2014,9,7,"Venezuela",597
"5784",2014,9,14,"Argentina",22
"5785",2014,9,14,"Bolivia",1
"5786",2014,9,14,"Brazil",57
"5787",2014,9,14,"India",173
"5788",2014,9,14,"Indonesia",88
"5789",2014,9,14,"Mexico",236
"5790",2014,9,14,"Philippines",84
"5791",2014,9,14,"Singapore",11
"5792",2014,9,14,"Thailand",182
"5793",2014,9,14,"Venezuela",664
"5794",2014,9,21,"Argentina",29
"5795",2014,9,21,"Bolivia",8
"5796",2014,9,21,"Brazil",54
"5797",2014,9,21,"India",175
"5798",2014,9,21,"Indonesia",9
"5799",2014,9,21,"Mexico",277
"5800",2014,9,21,"Philippines",76
"5801",2014,9,21,"Singapore",104
"5802",2014,9,21,"Thailand",164
"5803",2014,9,21,"Venezuela",777
"5804",2014,9,28,"Argentina",27
"5805",2014,9,28,"Bolivia",11
"5806",2014,9,28,"Brazil",57
"5807",2014,9,28,"India",176
"5808",2014,9,28,"Indonesia",87
"5809",2014,9,28,"Mexico",362
"5810",2014,9,28,"Philippines",76
"5811",2014,9,28,"Singapore",99
"5812",2014,9,28,"Thailand",141
"5813",2014,9,28,"Venezuela",845
"5814",2014,10,5,"Argentina",31
"5815",2014,10,5,"Bolivia",9
"5816",2014,10,5,"Brazil",54
"5817",2014,10,5,"India",222
"5818",2014,10,5,"Indonesia",85
"5819",2014,10,5,"Mexico",444
"5820",2014,10,5,"Philippines",75
"5821",2014,10,5,"Singapore",102
"5822",2014,10,5,"Thailand",127
"5823",2014,10,5,"Venezuela",98
"5824",2014,10,12,"Argentina",36
"5825",2014,10,12,"Bolivia",17
"5826",2014,10,12,"Brazil",61
"5827",2014,10,12,"India",27
"5828",2014,10,12,"Indonesia",88
"5829",2014,10,12,"Mexico",473
"5830",2014,10,12,"Philippines",86
"5831",2014,10,12,"Singapore",99
"5832",2014,10,12,"Thailand",132
"5833",2014,10,12,"Venezuela",952
"5834",2014,10,19,"Argentina",39
"5835",2014,10,19,"Bolivia",17
"5836",2014,10,19,"Brazil",64
"5837",2014,10,19,"India",257
"5838",2014,10,19,"Indonesia",86
"5839",2014,10,19,"Mexico",468
"5840",2014,10,19,"Philippines",96
"5841",2014,10,19,"Singapore",101
"5842",2014,10,19,"Thailand",124
"5843",2014,10,19,"Venezuela",875
"5844",2014,10,26,"Argentina",39
"5845",2014,10,26,"Bolivia",19
"5846",2014,10,26,"Brazil",61
"5847",2014,10,26,"India",325
"5848",2014,10,26,"Indonesia",92
"5849",2014,10,26,"Mexico",451
"5850",2014,10,26,"Philippines",81
"5851",2014,10,26,"Singapore",1
"5852",2014,10,26,"Thailand",131
"5853",2014,10,26,"Venezuela",798
"5854",2014,11,2,"Argentina",29
"5855",2014,11,2,"Bolivia",14
"5856",2014,11,2,"Brazil",71
"5857",2014,11,2,"India",396
"5858",2014,11,2,"Indonesia",87
"5859",2014,11,2,"Mexico",451
"5860",2014,11,2,"Philippines",97
"5861",2014,11,2,"Singapore",9
"5862",2014,11,2,"Thailand",146
"5863",2014,11,2,"Venezuela",674
"5864",2014,11,9,"Argentina",31
"5865",2014,11,9,"Bolivia",11
"5866",2014,11,9,"Brazil",64
"5867",2014,11,9,"India",35
"5868",2014,11,9,"Indonesia",88
"5869",2014,11,9,"Mexico",397
"5870",2014,11,9,"Philippines",83
"5871",2014,11,9,"Singapore",87
"5872",2014,11,9,"Thailand",15
"5873",2014,11,9,"Venezuela",588
"5874",2014,11,16,"Argentina",34
"5875",2014,11,16,"Bolivia",18
"5876",2014,11,16,"Brazil",6
"5877",2014,11,16,"India",284
"5878",2014,11,16,"Indonesia",93
"5879",2014,11,16,"Mexico",325
"5880",2014,11,16,"Philippines",87
"5881",2014,11,16,"Singapore",87
"5882",2014,11,16,"Thailand",153
"5883",2014,11,16,"Venezuela",51
"5884",2014,11,23,"Argentina",34
"5885",2014,11,23,"Bolivia",9
"5886",2014,11,23,"Brazil",51
"5887",2014,11,23,"India",198
"5888",2014,11,23,"Indonesia",93
"5889",2014,11,23,"Mexico",252
"5890",2014,11,23,"Philippines",97
"5891",2014,11,23,"Singapore",116
"5892",2014,11,23,"Thailand",149
"5893",2014,11,23,"Venezuela",491
"5894",2014,11,30,"Argentina",22
"5895",2014,11,30,"Bolivia",5
"5896",2014,11,30,"Brazil",52
"5897",2014,11,30,"India",143
"5898",2014,11,30,"Indonesia",93
"5899",2014,11,30,"Mexico",192
"5900",2014,11,30,"Philippines",85
"5901",2014,11,30,"Singapore",124
"5902",2014,11,30,"Thailand",132
"5903",2014,11,30,"Venezuela",416
"5904",2014,12,7,"Argentina",24
"5905",2014,12,7,"Bolivia",1
"5906",2014,12,7,"Brazil",54
"5907",2014,12,7,"India",106
"5908",2014,12,7,"Indonesia",94
"5909",2014,12,7,"Mexico",167
"5910",2014,12,7,"Philippines",91
"5911",2014,12,7,"Singapore",121
"5912",2014,12,7,"Thailand",135
"5913",2014,12,7,"Venezuela",284
"5914",2014,12,14,"Argentina",31
"5915",2014,12,14,"Bolivia",0
"5916",2014,12,14,"Brazil",55
"5917",2014,12,14,"India",74
"5918",2014,12,14,"Indonesia",93
"5919",2014,12,14,"Mexico",135
"5920",2014,12,14,"Philippines",84
"5921",2014,12,14,"Singapore",12
"5922",2014,12,14,"Thailand",123
"5923",2014,12,14,"Venezuela",185
"5924",2014,12,21,"Argentina",27
"5925",2014,12,21,"Bolivia",0
"5926",2014,12,21,"Brazil",58
"5927",2014,12,21,"India",58
"5928",2014,12,21,"Indonesia",88
"5929",2014,12,21,"Mexico",122
"5930",2014,12,21,"Philippines",84
"5931",2014,12,21,"Singapore",118
"5932",2014,12,21,"Thailand",108
"5933",2014,12,21,"Venezuela",181
"5934",2014,12,28,"Argentina",29
"5935",2014,12,28,"Bolivia",0
"5936",2014,12,28,"Brazil",77
"5937",2014,12,28,"India",48
"5938",2014,12,28,"Indonesia",88
"5939",2014,12,28,"Mexico",115
"5940",2014,12,28,"Philippines",92
"5941",2014,12,28,"Singapore",122
"5942",2014,12,28,"Thailand",87
"5943",2014,12,28,"Venezuela",179
"5944",2015,1,4,"Argentina",34
"5945",2015,1,4,"Bolivia",0
"5946",2015,1,4,"Brazil",89
"5947",2015,1,4,"India",55
"5948",2015,1,4,"Indonesia",102
"5949",2015,1,4,"Mexico",108
"5950",2015,1,4,"Philippines",97
"5951",2015,1,4,"Singapore",122
"5952",2015,1,4,"Thailand",111
"5953",2015,1,4,"Venezuela",177
"5954",2015,1,11,"Argentina",34
"5955",2015,1,11,"Bolivia",0
"5956",2015,1,11,"Brazil",96
"5957",2015,1,11,"India",49
"5958",2015,1,11,"Indonesia",112
"5959",2015,1,11,"Mexico",99
"5960",2015,1,11,"Philippines",89
"5961",2015,1,11,"Singapore",124
"5962",2015,1,11,"Thailand",107
"5963",2015,1,11,"Venezuela",189
"5964",2015,1,18,"Argentina",36
"5965",2015,1,18,"Bolivia",3
"5966",2015,1,18,"Brazil",107
"5967",2015,1,18,"India",49
"5968",2015,1,18,"Indonesia",128
"5969",2015,1,18,"Mexico",104
"5970",2015,1,18,"Philippines",85
"5971",2015,1,18,"Singapore",123
"5972",2015,1,18,"Thailand",11
"5973",2015,1,18,"Venezuela",197
"5974",2015,1,25,"Argentina",43
"5975",2015,1,25,"Bolivia",4
"5976",2015,1,25,"Brazil",146
"5977",2015,1,25,"India",52
"5978",2015,1,25,"Indonesia",155
"5979",2015,1,25,"Mexico",99
"5980",2015,1,25,"Philippines",68
"5981",2015,1,25,"Singapore",116
"5982",2015,1,25,"Thailand",13
"5983",2015,1,25,"Venezuela",186
"5984",2015,2,1,"Argentina",39
"5985",2015,2,1,"Bolivia",8
"5986",2015,2,1,"Brazil",195
"5987",2015,2,1,"India",58
"5988",2015,2,1,"Indonesia",177
"5989",2015,2,1,"Mexico",93
"5990",2015,2,1,"Philippines",8
"5991",2015,2,1,"Singapore",112
"5992",2015,2,1,"Thailand",117
"5993",2015,2,1,"Venezuela",189
"5994",2015,2,8,"Argentina",43
"5995",2015,2,8,"Bolivia",9
"5996",2015,2,8,"Brazil",252
"5997",2015,2,8,"India",5
"5998",2015,2,8,"Indonesia",157
"5999",2015,2,8,"Mexico",9
"6000",2015,2,8,"Philippines",73
"6001",2015,2,8,"Singapore",11
"6002",2015,2,8,"Thailand",123
"6003",2015,2,8,"Venezuela",166
"6004",2015,2,15,"Argentina",43
"6005",2015,2,15,"Bolivia",1
"6006",2015,2,15,"Brazil",294
"6007",2015,2,15,"India",41
"6008",2015,2,15,"Indonesia",133
"6009",2015,2,15,"Mexico",102
"6010",2015,2,15,"Philippines",66
"6011",2015,2,15,"Singapore",99
"6012",2015,2,15,"Thailand",127
"6013",2015,2,15,"Venezuela",163
"6014",2015,2,22,"Argentina",34
"6015",2015,2,22,"Bolivia",19
"6016",2015,2,22,"Brazil",38
"6017",2015,2,22,"India",38
"6018",2015,2,22,"Indonesia",133
"6019",2015,2,22,"Mexico",1
"6020",2015,2,22,"Philippines",59
"6021",2015,2,22,"Singapore",102
"6022",2015,2,22,"Thailand",125
"6023",2015,2,22,"Venezuela",162
"6024",2015,3,1,"Argentina",55
"6025",2015,3,1,"Bolivia",22
"6026",2015,3,1,"Brazil",503
"6027",2015,3,1,"India",27
"6028",2015,3,1,"Indonesia",119
"6029",2015,3,1,"Mexico",112
"6030",2015,3,1,"Philippines",57
"6031",2015,3,1,"Singapore",101
"6032",2015,3,1,"Thailand",107
"6033",2015,3,1,"Venezuela",174
"6034",2015,3,8,"Argentina",92
"6035",2015,3,8,"Bolivia",19
"6036",2015,3,8,"Brazil",612
"6037",2015,3,8,"India",26
"6038",2015,3,8,"Indonesia",123
"6039",2015,3,8,"Mexico",109
"6040",2015,3,8,"Philippines",54
"6041",2015,3,8,"Singapore",97
"6042",2015,3,8,"Thailand",115
"6043",2015,3,8,"Venezuela",176
"6044",2015,3,15,"Argentina",135
"6045",2015,3,15,"Bolivia",25
"6046",2015,3,15,"Brazil",694
"6047",2015,3,15,"India",23
"6048",2015,3,15,"Indonesia",116
"6049",2015,3,15,"Mexico",109
"6050",2015,3,15,"Philippines",48
"6051",2015,3,15,"Singapore",91
"6052",2015,3,15,"Thailand",107
"6053",2015,3,15,"Venezuela",163
"6054",2015,3,22,"Argentina",186
"6055",2015,3,22,"Bolivia",23
"6056",2015,3,22,"Brazil",783
"6057",2015,3,22,"India",19
"6058",2015,3,22,"Indonesia",11
"6059",2015,3,22,"Mexico",12
"6060",2015,3,22,"Philippines",49
"6061",2015,3,22,"Singapore",88
"6062",2015,3,22,"Thailand",9
"6063",2015,3,22,"Venezuela",162
"6064",2015,3,29,"Argentina",193
"6065",2015,3,29,"Bolivia",2
"6066",2015,3,29,"Brazil",753
"6067",2015,3,29,"India",15
"6068",2015,3,29,"Indonesia",106
"6069",2015,3,29,"Mexico",119
"6070",2015,3,29,"Philippines",53
"6071",2015,3,29,"Singapore",89
"6072",2015,3,29,"Thailand",86
"6073",2015,3,29,"Venezuela",139
"6074",2015,4,5,"Argentina",183
"6075",2015,4,5,"Bolivia",26
"6076",2015,4,5,"Brazil",737
"6077",2015,4,5,"India",18
"6078",2015,4,5,"Indonesia",108
"6079",2015,4,5,"Mexico",139
"6080",2015,4,5,"Philippines",54
"6081",2015,4,5,"Singapore",1
"6082",2015,4,5,"Thailand",88
"6083",2015,4,5,"Venezuela",158
"6084",2015,4,12,"Argentina",166
"6085",2015,4,12,"Bolivia",32
"6086",2015,4,12,"Brazil",895
"6087",2015,4,12,"India",2
"6088",2015,4,12,"Indonesia",11
"6089",2015,4,12,"Mexico",14
"6090",2015,4,12,"Philippines",49
"6091",2015,4,12,"Singapore",95
"6092",2015,4,12,"Thailand",87
"6093",2015,4,12,"Venezuela",147
"6094",2015,4,19,"Argentina",116
"6095",2015,4,19,"Bolivia",26
"6096",2015,4,19,"Brazil",801
"6097",2015,4,19,"India",22
"6098",2015,4,19,"Indonesia",104
"6099",2015,4,19,"Mexico",14
"6100",2015,4,19,"Philippines",45
"6101",2015,4,19,"Singapore",96
"6102",2015,4,19,"Thailand",112
"6103",2015,4,19,"Venezuela",158
"6104",2015,4,26,"Argentina",101
"6105",2015,4,26,"Bolivia",31
"6106",2015,4,26,"Brazil",714
"6107",2015,4,26,"India",19
"6108",2015,4,26,"Indonesia",106
"6109",2015,4,26,"Mexico",133
"6110",2015,4,26,"Philippines",48
